name,address,resolvedAddress,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-17,29.4,21.1,24.7,33,21.1,25.3,20.7,79.5,0.73,100,12.5,rain,0,0,18.4,6.7,6.7,4.4,1.5,203.8,1012.3,58,15.7,162.2,14.1,8,30,2024-08-17T06:31:14,2024-08-17T20:03:56,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-18,30.6,20,24.4,32.2,20,25,20.1,79.4,0.139,100,4.17,rain,0,0,38.2,8,8,4.3,1.2,217.2,1008.5,45.5,11.3,218.8,18.8,9,30,2024-08-18T06:32:06,2024-08-18T20:02:37,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-19,27.6,18.8,22.7,28.7,18.8,22.8,18.1,76.7,3.006,100,25,rain,0,0,26.2,7.7,7.7,4.2,0.6,339.3,1008.6,40.8,15.4,204.6,17.7,9,30,2024-08-19T06:32:58,2024-08-19T20:01:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-20,23.7,15.9,19.8,23.7,15.9,19.8,10.7,56.7,0.398,100,4.17,rain,0,0,37.1,9.5,9.5,5.4,1.5,349.6,1015.2,38.8,16,178.5,15.3,9,10,2024-08-20T06:33:50,2024-08-20T19:59:55,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-21,23.7,11.1,17.5,23.7,11.1,17.5,8.5,57.6,0,0,0,,0,0,29.5,7.2,7.2,3.3,0.9,337.3,1020.9,28.5,16,265.5,23,8,10,2024-08-21T06:34:42,2024-08-21T19:58:33,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-22,24.3,9.9,17.9,24.3,9.9,17.9,10.4,65,0,0,0,,0,0,11.2,6.2,6.2,3.3,0.6,9.1,1023.5,16,16,209.5,18.1,8,10,2024-08-22T06:35:34,2024-08-22T19:57:10,0.6,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-23,27.1,11.5,19.5,27,11.5,19.4,12.5,67.8,0,0,0,,0,0,11.2,5.3,5.3,3.6,2,11.9,1025.5,0.4,15.9,261.5,22.3,8,10,2024-08-23T06:36:26,2024-08-23T19:55:46,0.64,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-24,28.3,13.8,20.9,28.7,13.8,21,15.6,73.9,0,0,0,,0,0,14.8,6.4,6.4,3.6,1.2,229.2,1024.4,0.2,15.7,233,20.1,8,10,2024-08-24T06:37:18,2024-08-24T19:54:22,0.67,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-25,30,15.5,22.8,30.8,15.5,23.1,17.1,72.7,0,0,0,,0,0,14.8,6.6,6.6,4.1,1.7,182.4,1023.3,0.1,15.5,244.8,21.1,8,10,2024-08-25T06:38:10,2024-08-25T19:52:57,0.71,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-26,33.2,18.3,24.4,34.5,18.3,24.8,19.4,76.8,5.151,100,12.5,rain,0,0,14.8,8.1,8.1,4.9,3.2,342.6,1021.2,25.9,15.9,242.7,20.8,8,30,2024-08-26T06:39:01,2024-08-26T19:51:31,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-27,32.7,19.9,25.9,35.5,19.9,26.9,20.8,76.4,0.064,100,8.33,rain,0,0,14.8,4.9,4.9,3,1.1,23.4,1019.1,37,13.3,213.7,18.6,8,30,2024-08-27T06:39:53,2024-08-27T19:50:04,0.78,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-28,34.9,21.7,27.7,37,21.7,28.8,20.5,68.8,0,0,0,,0,0,18.4,8.5,8.5,5.4,2.6,293.5,1017,7.3,14.8,211.9,18.3,8,10,2024-08-28T06:40:45,2024-08-28T19:48:37,0.81,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-29,34.1,21.7,26.9,37.7,21.7,28.6,21.5,74.3,5.151,100,16.67,rain,0,0,50,9.6,9.6,5.1,1.1,34.1,1019,30.8,15.8,203.5,17.6,8,60,2024-08-29T06:41:36,2024-08-29T19:47:09,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-30,26.6,20.6,22.8,26.6,20.6,22.8,20.4,86.5,0.669,100,12.5,rain,0,0,13,6.7,6.7,4,1.1,36.6,1021.4,91,13.6,125.6,10.9,4,30,2024-08-30T06:42:28,2024-08-30T19:45:41,0.88,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-08-31,26.2,20.7,22.9,26.2,20.7,22.9,20.8,88.5,9.526,100,20.83,rain,0,0,37.1,7.1,7.1,3.6,0.6,178.2,1018.4,97.6,14.4,85.8,7.4,4,30,2024-08-31T06:43:19,2024-08-31T19:44:12,0.92,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-01,28.2,19.4,22.1,30,19.4,22.4,20.2,89.8,3.592,100,16.67,rain,0,0,51,7,7,3.7,1.1,322.3,1013.8,65.6,12.9,120.1,10.4,4,30,2024-09-01T06:44:10,2024-09-01T19:42:42,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-02,25.5,16.5,21.3,25.5,16.5,21.3,15.6,72.9,0,0,0,,0,0,31.7,7.6,7.6,5.3,2,10.8,1017.7,22.3,13.3,190.9,16.3,7,10,2024-09-02T06:45:02,2024-09-02T19:41:12,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-03,22.8,12.4,16.8,22.8,12.4,16.8,9.1,63.3,0,0,0,,0,0,27.7,9,9,5.8,2.8,25.8,1026,0.1,16,247.9,21.6,8,10,2024-09-03T06:45:53,2024-09-03T19:39:42,0.02,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-04,23.2,9.3,16.1,23.2,9.3,16.1,10.3,71.8,0.016,100,4.17,rain,0,0,20.5,7.7,7.7,5.3,3.1,19.1,1028.9,0,16,209.5,18.1,8,10,2024-09-04T06:46:44,2024-09-04T19:38:11,0.05,Rain,Clear conditions throughout the day with morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-05,23.9,10.7,17.2,23.9,10.7,17.2,12.3,75.7,0,0,0,,0,0,16.6,6.8,6.8,4.5,3.1,17.7,1026.4,25.2,16,219.1,19,10,10,2024-09-05T06:47:35,2024-09-05T19:36:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-06,26.1,11.1,18.4,26.1,11.1,18.4,13.7,76.8,0,0,0,,0,0,14.8,5.2,5.2,3.5,2,41.8,1018.7,5.4,15.9,254.6,21.8,9,10,2024-09-06T06:48:27,2024-09-06T19:35:07,0.12,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-07,23.5,15.6,18.9,23.5,15.6,18.9,12.8,70.3,0,0,0,,0,0,33.5,9,9,5.2,2.2,339.1,1012.1,25.6,16,164.3,14.3,5,10,2024-09-07T06:49:18,2024-09-07T19:33:35,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-08,21.7,8.1,15.4,21.7,8.1,15.4,6.6,58.2,0,0,0,,0,0,20.5,6.3,6.3,3.8,0.8,339.5,1018.6,0.1,16,244.1,21.1,8,10,2024-09-08T06:50:09,2024-09-08T19:32:03,0.19,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-09,24.3,7.7,15.6,24.3,7.7,15.6,8.4,66.5,0,0,0,,0,0,22.3,6,6,4,2.3,342.6,1021.1,0,16,226.4,19.7,7,10,2024-09-09T06:51:00,2024-09-09T19:30:30,0.22,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-10,27.7,9.2,18.3,27.2,9.2,18.2,9.9,62.9,0,0,0,,0,0,11.2,5.7,5.7,3.3,1.7,339.7,1020.3,0,16,234.9,20.3,8,10,2024-09-10T06:51:51,2024-09-10T19:28:57,0.25,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-11,27.7,11.5,19.5,27.3,11.5,19.4,12.3,68.3,0,0,0,,0,0,16.6,6.6,6.6,3.8,1.1,53.1,1021,1,16,229.5,19.9,7,10,2024-09-11T06:52:42,2024-09-11T19:27:24,0.25,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-12,26.1,12.1,19.2,26.1,12.1,19.2,13.7,73.5,0,0,0,,0,0,18.4,8.2,8.2,4.7,1.1,50.1,1022.1,14.8,15.8,218.8,18.9,7,10,2024-09-12T06:53:33,2024-09-12T19:25:50,0.32,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-13,24.3,15.5,19.5,24.3,15.5,19.5,16.7,84.8,0,0,0,,0,0,20.5,7.8,7.8,5.4,2.6,21.7,1022.7,66.9,15.9,94.4,8.2,4,10,2024-09-13T06:54:25,2024-09-13T19:24:16,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-14,27.1,16.1,21,27.3,16.1,21,15.4,73.2,0,0,0,,0,0,31.7,9.8,9.8,6.2,2.5,34,1022.6,6.3,14.6,194.8,16.9,6,10,2024-09-14T06:55:16,2024-09-14T19:22:43,0.39,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-15,25.6,13.7,18.9,25.6,13.7,18.9,14,75,0,0,0,,0,0,25.9,10.6,10.6,6.6,3.4,33.4,1024.6,29.7,16,214.4,18.6,8,10,2024-09-15T06:56:07,2024-09-15T19:21:08,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-16,22.2,13.4,18.3,22.2,13.4,18.3,13.5,74.2,0,0,0,,0,0,37.1,9.4,9.4,7.1,4.2,27.7,1023.5,59.8,16,122,10.5,5,10,2024-09-16T06:56:59,2024-09-16T19:19:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-17,21.1,18.3,19.7,21.1,18.3,19.7,18.3,92,47.55,100,83.33,rain,0,0,38.9,12.2,12.2,9.2,7.6,39.9,1018.7,100,7.6,29.6,2.4,1,10,2024-09-17T06:57:50,2024-09-17T19:18:00,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-18,21.6,19.3,20.1,21.6,19.3,20.1,19.3,94.8,19.979,100,100,rain,0,0,33.5,8.2,8.2,6,3.3,25.7,1015.3,100,6.5,55.8,4.9,2,10,2024-09-18T06:58:42,2024-09-18T19:16:26,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-19,25.4,18.8,20.9,25.4,18.8,20.9,18.5,86.8,2.486,100,33.33,rain,0,0,18.4,4.9,4.9,3,0,7.8,1013.4,73.9,14,126.8,11,6,10,2024-09-19T06:59:33,2024-09-19T19:14:52,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-20,27.7,15,20.9,28,15,20.9,16.1,77.3,0,0,0,,0,0,11.2,5.4,5.4,2.9,0.6,31.7,1013.2,15.7,12.1,202.2,17.3,7,10,2024-09-20T07:00:25,2024-09-20T19:13:17,0.59,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-21,26.8,17.1,21.2,28.1,17.1,21.3,18.3,84.6,7.761,100,29.17,rain,0,0,36.5,8.2,8.2,5,1.5,213.3,1014,52.8,15,130,11.5,6,30,2024-09-21T07:01:17,2024-09-21T19:11:43,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-22,23.2,18.2,20.1,23.2,18.2,20.1,18.6,91.6,0.002,100,4.17,rain,0,0,25.9,8.2,8.2,4.6,1.4,33.8,1014.2,89.2,8.8,119,10.2,6,10,2024-09-22T07:02:09,2024-09-22T19:10:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-23,20.1,17.8,18.7,20.1,17.8,18.7,17,89.5,1.548,100,12.5,rain,0,0,18.4,6,6,4.1,1.2,162.1,1015.3,99.7,15.1,40,3.4,2,10,2024-09-23T07:03:01,2024-09-23T19:08:35,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-24,18.4,17.2,18,18.4,17.2,18,17.4,96.3,23.617,100,100,rain,0,0,25.9,7.4,7.4,5.5,1.9,48.3,1016.6,100,6.5,21.1,1.8,1,10,2024-09-24T07:03:53,2024-09-24T19:07:01,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-25,20.7,17.8,19.1,20.7,17.8,19.1,18.4,95.8,5.935,100,58.33,rain,0,0,16.6,7.3,7.3,3.4,0.6,36.7,1016.7,99.5,5.4,35.3,3,1,10,2024-09-25T07:04:45,2024-09-25T19:05:27,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-26,24.3,20.6,22.1,24.3,20.6,22.1,21,93.6,45.724,100,62.5,rain,0,0,13,7.9,7.9,4,1.1,55.8,1015.9,90.9,11.4,52.1,4.5,2,10,2024-09-26T07:05:38,2024-09-26T19:03:54,0.79,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-27,23.7,20.9,22.5,23.7,20.9,22.5,21.6,95,21.234,100,95.83,rain,0,0,55.9,18.9,18.9,9.7,2.9,81.6,1009.7,97.8,11.1,26.6,2.4,1,10,2024-09-27T07:06:31,2024-09-27T19:02:20,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-28,27.1,17.1,22.1,27.8,17.1,22.2,18.6,82.2,0.407,100,12.5,rain,0,0,22.3,9.9,9.9,4.6,0.8,234.5,1009.5,58.5,14.9,153.1,13.3,7,10,2024-09-28T07:07:24,2024-09-28T19:00:47,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-29,24.3,19.4,21.5,24.3,19.4,21.5,19.7,89.5,5.109,100,41.67,rain,0,0,38.9,11.8,11.8,5.6,1.7,38.5,1012,100,14,64.8,5.6,3,10,2024-09-29T07:08:17,2024-09-29T18:59:14,0.89,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-09-30,19.4,17.2,18.6,19.4,17.2,18.6,18,96.3,64.307,100,95.83,rain,0,0,16.6,9.7,9.7,6,3.2,28.7,1014,100,8,15.3,1.5,1,10,2024-09-30T07:09:10,2024-09-30T18:57:42,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-01,18.8,17.2,17.7,18.8,17.2,17.7,16.9,95.5,20.959,100,87.5,rain,0,0,18.4,7.1,7.1,5.2,2,22.4,1014.4,100,8.5,28.3,2.5,1,10,2024-10-01T07:10:04,2024-10-01T18:56:10,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-02,22.1,17.2,19,22.1,17.2,19,17.4,91,6.016,100,58.33,rain,0,0,9.4,6,6,3.1,0.3,50,1014.7,99,10.8,92,8,5,10,2024-10-02T07:10:58,2024-10-02T18:54:38,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-03,23.4,18.2,19.6,23.4,18.2,19.6,18.1,91.6,0.383,100,20.83,rain,0,0,11.2,6.4,6.4,2.8,0.6,21.6,1019.1,83.9,12.4,77.1,6.6,5,10,2024-10-03T07:11:52,2024-10-03T18:53:06,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-04,25,17.1,20.5,25,17.1,20.5,18.8,90.4,0,0,0,,0,0,16.6,5.7,5.7,4.1,2,203.1,1021.1,84.1,11,85.1,7.5,4,30,2024-10-04T07:12:46,2024-10-04T18:51:35,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-05,25.5,14.9,19.8,25.5,14.9,19.8,15.1,77.4,0,0,0,,0,0,27.7,7.1,7.1,4.2,1.7,19.9,1020.9,20.2,12.8,176.1,15.4,6,10,2024-10-05T07:13:41,2024-10-05T18:50:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-06,25,12.1,18.1,25,12.1,18.1,14.3,80.3,0,0,0,,0,0,20.5,11.9,11.9,5.6,0.6,208.4,1018.2,13.8,14.5,179,15.3,6,10,2024-10-06T07:14:36,2024-10-06T18:48:35,0.13,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-07,23.8,13.4,18.9,23.8,13.4,18.9,12.7,70.8,0,0,0,,0,0,35.3,13.3,13.3,5.6,1.8,335.5,1011.8,3.7,15.7,173.2,14.9,7,10,2024-10-07T07:15:31,2024-10-07T18:47:05,0.17,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-08,19.9,8.6,13.6,19.9,8.6,13.6,7.2,68.4,0,0,0,,0,0,9.4,5.1,5.1,3.3,1.7,16,1015.2,0,16,182.7,15.7,6,10,2024-10-08T07:16:26,2024-10-08T18:45:36,0.2,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-09,22.9,6.1,14.4,22.9,6.1,14.4,6.3,63.8,0,0,0,,0,0,29.5,8.8,8.8,5,1.1,293.9,1015.4,0.1,16,175.7,15.1,6,10,2024-10-09T07:17:22,2024-10-09T18:44:08,0.23,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-10,19.1,7,12.6,19.1,6.6,12.5,4.1,58.2,0,0,0,,0,0,28.3,7.3,7.3,4.8,2.3,8.9,1019.4,0,16,180.2,15.7,6,10,2024-10-10T07:18:18,2024-10-10T18:42:40,0.25,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-11,21.1,3.3,12.2,21.1,3.3,12.2,5,66.8,0,0,0,,0,0,16.6,7.8,7.8,4.5,0.8,266.5,1021.4,0,16,175.3,15.1,6,10,2024-10-11T07:19:14,2024-10-11T18:41:13,0.3,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-12,26.7,8.1,16.6,26.6,8.1,16.5,8,61.8,0,0,0,,0,0,16.6,5.7,5.7,3.7,0.9,302.2,1016.9,0,16,166.2,14.4,6,10,2024-10-12T07:20:11,2024-10-12T18:39:46,0.34,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-13,25.7,9.9,18.4,25.7,9,18.3,11.3,66.3,0,0,0,,0,0,45,18.8,18.8,10.9,4.5,204,1010.8,0,16,148.9,12.9,5,10,2024-10-13T07:21:08,2024-10-13T18:38:21,0.37,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-14,19,11,16,19,11,16,4.4,47.8,0,0,0,,0,0,40.1,16.1,16.1,10.3,4.9,265.8,1009.4,13.1,16,138.1,11.8,6,10,2024-10-14T07:22:06,2024-10-14T18:36:56,0.4,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-15,13.3,7,9.7,13.3,7,9.6,4.1,69.1,0.163,100,8.33,rain,0,0,20.5,8.3,8.3,3.7,0,300.5,1015.2,56.1,16,72.5,6.3,3,10,2024-10-15T07:23:03,2024-10-15T18:35:31,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-16,14.2,3.9,8.9,14.2,3.9,8.9,1.4,60.8,0.002,100,4.17,rain,0,0,45.2,9.7,9.7,4.8,1.8,333.5,1020.6,38.1,16,140.5,12.2,6,10,2024-10-16T07:24:01,2024-10-16T18:34:08,0.47,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-17,16.5,5.1,9.9,16.5,4.1,9.7,1.2,56.7,0,0,0,,0,0,33.5,8.1,8.1,5.3,2.3,349.5,1024.8,25.8,16,167.7,14.5,6,10,2024-10-17T07:25:00,2024-10-17T18:32:46,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-18,20.5,2.2,10.5,20.5,2.2,10.5,1.6,61.5,0,0,0,,0,0,20.5,6.9,6.9,3.7,2,5.1,1030.9,0,16,165.3,14.3,6,10,2024-10-18T07:25:59,2024-10-18T18:31:24,0.54,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-19,22.1,3.2,11.7,22.1,3.2,11.7,3.2,61.9,0,0,0,,0,0,11.2,6.2,6.2,3.5,0.1,8.3,1032.7,0,16,162.7,14.1,6,10,2024-10-19T07:26:58,2024-10-19T18:30:03,0.57,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-20,23.8,3.3,12.9,23.8,3.3,12.9,5.4,66.1,0,0,0,,0,0,7.6,4.7,4.7,2.3,0.3,3.8,1028.1,0.3,15.9,159.5,13.6,6,10,2024-10-20T07:27:57,2024-10-20T18:28:43,0.61,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-21,25.5,5.5,14.6,25.5,5.5,14.6,6.5,64.8,0,0,0,,0,0,9.4,5.4,5.4,3.7,2.3,347.8,1025.2,0,15.9,159.5,13.6,6,10,2024-10-21T07:28:57,2024-10-21T18:27:24,0.64,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-22,26.2,7.7,15.6,26.2,7.7,15.6,7,63.1,0,0,0,,0,0,11.2,6,6,3.7,1.4,0.1,1024.1,0,16,156.7,13.5,6,10,2024-10-22T07:29:57,2024-10-22T18:26:07,0.67,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-23,25.6,7,15.6,25.6,5.9,15.2,8.5,67.2,0,0,0,,0,0,18.4,9.5,9.5,6.8,3.3,268.8,1017.9,1.1,16,151.8,13.3,6,10,2024-10-23T07:30:58,2024-10-23T18:24:50,0.71,Clear,Clear conditions throughout the day.,clear-day
charlottesville,charlottesville,"Charlottesville, VA, United States",38.032,-78.478,2024-10-24,20.6,9.5,15.8,20.6,9.5,15.8,5.3,53.2,0,0,0,,0,0,33.5,11.1,11.1,5.3,1.8,351.8,1016.4,0,16,155.5,13.4,6,10,2024-10-24T07:31:59,2024-10-24T18:23:34,0.75,Clear,Clear conditions throughout the day.,clear-day
